District,Year,Season,Average_Yield,Production,Sown_Extent,Harvested_Extent,avg_temp,max_temp,min_temp,total_rainfall,total_rain,rainy_days,wind_speed,evapotranspiration,pH,soil_type,zone,temp_range,rain_per_day,harvest_ratio,water_stress
KALUTARA,2008,Yala,2743.0,27.5,12368.0,10849.0,26.04,28.31,24.35,1940.3,1940.3,182.0,14.9,613.67,4.6,Red Yellow Podzolic,Wet,3.9599999999999973,10.602732240437158,0.8771121351766513,0.3161129140266831
KALUTARA,2009,Maha,3208.0,45.2,15369.0,15289.0,26.05,28.96,23.84,1423.2,1423.2,144.0,12.88,662.19,4.6,Red Yellow Podzolic,Wet,5.120000000000001,9.815172413793103,0.9947299934938191,0.4649557646397978
KALUTARA,2009,Yala,2898.0,34.4,12872.0,12863.0,26.52,28.82,24.78,1425.8,1425.8,182.0,15.64,649.47,4.6,Red Yellow Podzolic,Wet,4.039999999999999,7.7912568306010925,0.9992231802998524,0.45519343986543315
KALUTARA,2010,Maha,2917.0,40.4,15024.0,15005.0,25.86,28.47,23.9,1609.4,1609.4,146.0,13.74,604.18,4.6,Red Yellow Podzolic,Wet,4.57,10.948299319727893,0.9986688851913478,0.37517386984600093
KALUTARA,2010,Yala,2682.0,29.5,12025.0,11935.0,26.79,29.14,25.05,1480.5,1480.5,175.0,15.64,640.46,4.6,Red Yellow Podzolic,Wet,4.09,8.411931818181818,0.9924330616996507,0.4323050961862977
KALUTARA,2011,Maha,3367.0,43.7,14151.0,14074.0,25.7,28.39,23.72,1368.2,1368.2,148.0,13.94,604.14,4.6,Red Yellow Podzolic,Wet,4.670000000000002,9.18255033557047,0.9944884115319389,0.4412357581069237
KALUTARA,2011,Yala,2430.0,25.5,11499.0,11394.0,26.4,28.75,24.59,1300.3,1300.3,180.0,15.45,659.31,4.6,Red Yellow Podzolic,Wet,4.16,7.1839779005524855,0.9907826086956522,0.5066548835779605
KALUTARA,2012,Maha,3105.0,38.9,13638.0,13582.0,25.94,28.79,23.79,1451.6,1451.6,140.0,12.06,639.26,4.6,Red Yellow Podzolic,Wet,5.0,10.295035460992906,0.9958208079771245,0.4400798568084814
KALUTARA,2012,Yala,2398.0,16.0,7232.0,7216.0,26.56,28.79,24.77,1113.6,1113.6,175.0,15.71,671.2,4.6,Red Yellow Podzolic,Wet,4.02,6.327272727272727,0.9976496612747131,0.6021891261439082
KALUTARA,2013,Maha,2915.0,34.1,12744.0,12691.0,25.96,28.67,23.84,1222.7,1222.7,139.0,13.78,636.38,4.6,Red Yellow Podzolic,Wet,4.830000000000002,8.733571428571429,0.9957630443311103,0.5200457628503719
KALUTARA,2013,Yala,2539.0,16.2,6906.0,6906.0,26.49,28.72,24.78,1376.8,1376.8,181.0,15.75,648.37,4.6,Red Yellow Podzolic,Wet,3.9399999999999977,7.564835164835165,0.9998552193426958,0.47058353897517785
KALUTARA,2014,Maha,3644.0,43.7,13020.0,12992.0,25.98,28.84,23.9,1671.6,1671.6,147.0,13.25,630.89,4.6,Red Yellow Podzolic,Wet,4.940000000000001,11.294594594594594,0.9977728285077951,0.37719119933038386
KALUTARA,2014,Yala,2817.0,16.3,6272.0,6260.0,26.93,29.38,25.07,1198.6,1198.6,174.0,15.83,687.65,4.6,Red Yellow Podzolic,Wet,4.309999999999999,6.849142857142857,0.9979276263350869,0.5732327442480827
KALUTARA,2015,Maha,3358.0,36.31,11736.0,11722.0,26.12,28.93,24.07,1669.2,1669.2,146.0,11.79,624.06,4.6,Red Yellow Podzolic,Wet,4.859999999999999,11.355102040816327,0.9987219902871262,0.3736438749850317
KALUTARA,2015,Yala,3495.0,25.0,7796.0,7755.0,26.84,29.26,24.99,1310.9,1310.9,179.0,14.88,687.97,4.6,Red Yellow Podzolic,Wet,4.270000000000003,7.2827777777777785,0.9946133128126202,0.5244073481210458
KALUTARA,2016,Maha,3565.0,29.05,8838.0,8834.0,26.45,29.29,24.21,811.3,811.3,129.0,13.41,695.35,4.6,Red Yellow Podzolic,Wet,5.079999999999998,6.240769230769231,0.9994343251499038,0.8560260987319956
KALUTARA,2016,Yala,2954.0,7.59,2799.0,2786.0,27.28,29.64,25.52,1423.2,1423.2,177.0,16.31,692.57,4.6,Red Yellow Podzolic,Wet,4.120000000000001,7.995505617977528,0.995,0.4862870383373122
KALUTARA,2017,Maha,3349.0,34.11,11084.0,11039.0,25.94,29.06,23.32,1464.9,1464.9,156.0,14.97,666.71,4.6,Red Yellow Podzolic,Wet,5.739999999999998,9.330573248407644,0.995850248082995,0.45481274302476293
KALUTARA,2017,Yala,3228.0,16.78,5785.0,5635.0,27.06,29.28,25.01,1394.0,1394.0,182.0,17.13,716.18,4.6,Red Yellow Podzolic,Wet,4.27,7.617486338797814,0.9739025233321811,0.5133906810035842
KALUTARA,2018,Maha,3642.0,34.57,10297.0,10292.0,25.98,29.23,23.15,981.1,981.1,151.0,14.05,695.54,4.6,Red Yellow Podzolic,Wet,6.080000000000002,6.4546052631578945,0.9994173625946786,0.7082170858364728
KALUTARA,2018,Yala,3034.0,17.1,6178.0,6108.0,26.6,28.99,24.6,1481.3,1481.3,183.0,17.01,678.93,4.6,Red Yellow Podzolic,Wet,4.389999999999997,8.050543478260868,0.9885094675513837,0.45802469135802465
KALUTARA,2019,Maha,3641.0,31.88,9556.0,9490.0,25.95,29.2,23.38,1418.0,1418.0,163.0,12.81,639.29,4.6,Red Yellow Podzolic,Wet,5.82,8.646341463414634,0.9929894318300722,0.4505214940098661
KALUTARA,2019,Yala,2857.0,12.5,5076.0,4742.0,27.35,29.77,25.11,1265.0,1265.0,176.0,16.51,728.07,4.6,Red Yellow Podzolic,Wet,4.66,7.146892655367232,0.9340161512704352,0.5750947867298578
KALUTARA,2020,Yala,3380.0,36.15,11653.0,11592.0,27.3,29.84,25.05,1199.8,1199.8,176.0,16.08,723.27,4.6,Red Yellow Podzolic,Wet,4.789999999999999,6.778531073446327,0.9946799382186374,0.602323451032645
KALUTARA,2021,Maha,2563.0,27.35,11939.0,11566.0,25.96,28.96,23.45,1425.4,1425.4,165.0,14.75,656.28,4.6,Red Yellow Podzolic,Wet,5.510000000000002,8.586746987951807,0.9686767169179229,0.4600953449242849
KALUTARA,2021,Yala,3048.0,26.52,9766.0,9429.0,26.82,29.2,24.74,1493.2,1493.2,179.0,16.84,707.39,4.6,Red Yellow Podzolic,Wet,4.460000000000001,8.295555555555556,0.965393672570902,0.47342390576897336
KALUTARA,2022,Maha,2735.0,32.97,13148.0,13071.0,25.73,29.04,22.9,1120.7,1120.7,160.0,15.44,701.92,4.6,Red Yellow Podzolic,Wet,6.140000000000001,6.960869565217392,0.9940679899612138,0.6257644646518676
KALUTARA,2022,Yala,2330.0,22.92,10765.0,10661.0,26.56,29.01,24.38,1686.9,1686.9,180.0,17.97,715.51,4.6,Red Yellow Podzolic,Wet,4.630000000000003,9.31988950276243,0.9902470741222367,0.4239054446353457
KALUTARA,2023,Maha,3032.0,32.14,11547.0,11493.0,25.56,28.98,23.0,2263.4,2263.4,166.0,13.53,633.2,4.6,Red Yellow Podzolic,Wet,5.98,13.553293413173654,0.9952372705230343,0.2796325737502208
KALUTARA,2023,Yala,2487.0,20.91,9132.0,9115.0,26.84,29.6,24.44,1267.6,1267.6,184.0,16.19,749.35,4.6,Red Yellow Podzolic,Wet,5.16,6.851891891891891,0.998029125150553,0.590690524988176
KALUTARA,2024,Maha,2727.0,24.23,9633.0,9630.0,26.35,29.66,23.59,1368.4,1368.4,163.0,14.97,704.71,4.6,Red Yellow Podzolic,Wet,6.07,8.34390243902439,0.9995848038198049,0.5146122389367607
KALUTARA,2024,Yala,2694.0,14.76,5965.0,5939.0,27.38,30.24,24.88,1856.5,1856.5,169.0,16.9,753.13,4.6,Red Yellow Podzolic,Wet,5.359999999999999,10.920588235294117,0.9954743546765001,0.4054535666218035
KALUTARA,2025,Yala,2472.3857029382966,15.08,6617.022473433369,6610.952181885359,26.64,29.43,24.21,1442.6,1442.6,179.0,17.27,723.03,4.6,Red Yellow Podzolic,Wet,5.219999999999999,8.014444444444443,0.9989316609944449,0.5008520365752286
MATARA,1979,Maha,2278.0,36.8,20175.0,19746.0,25.88,28.81,23.92,1311.1,1311.1,158.0,14.56,688.64,5.5,Red Yellow Podzolic,Intermediate,4.889999999999997,8.245911949685533,0.9786875495638382,0.5248380458806494
MATARA,1979,Yala,2185.0,31.4,18134.0,17760.0,26.74,29.21,24.95,770.4,770.4,168.0,20.15,778.2,5.5,Red Yellow Podzolic,Intermediate,4.260000000000002,4.558579881656804,0.9793217535153019,1.0088151413015298
MATARA,1980,Maha,2122.0,43.3,20126.0,19806.0,26.04,29.01,23.86,909.6,909.6,163.0,14.44,749.91,5.5,Red Yellow Podzolic,Intermediate,5.150000000000002,5.546341463414635,0.9840512744075123,0.8235339336701075
MATARA,1980,Yala,2155.0,28.1,16818.0,16732.0,26.82,29.35,24.93,806.4,806.4,173.0,20.16,767.79,5.5,Red Yellow Podzolic,Intermediate,4.420000000000002,4.634482758620689,0.9948272786729294,0.9509412930393857
MATARA,1981,Maha,2711.0,25.4,20281.0,20192.0,25.77,28.74,23.57,693.5,693.5,131.0,15.19,750.46,5.5,Red Yellow Podzolic,Intermediate,5.169999999999998,5.253787878787879,0.9955625677941031,1.080575953923686
MATARA,1981,Yala,2443.0,36.3,18975.0,18769.0,26.58,28.97,24.88,858.8,858.8,174.0,20.28,749.99,5.5,Red Yellow Podzolic,Intermediate,4.09,4.9074285714285715,0.9890914839797639,0.8722842521516633
MATARA,1982,Maha,2876.0,46.3,20151.0,18805.0,25.84,28.91,23.69,975.0,975.0,159.0,13.96,710.74,5.5,Red Yellow Podzolic,Intermediate,5.219999999999999,6.09375,0.9331579992060341,0.7282172131147541
MATARA,1982,Yala,2134.0,29.0,18514.0,17165.0,26.47,28.9,24.74,1074.4,1074.4,178.0,18.92,739.37,5.5,Red Yellow Podzolic,Intermediate,4.16,6.002234636871509,0.9270861463678098,0.6875302213129998
MATARA,1983,Maha,2757.0,43.0,20007.0,19708.0,26.08,28.97,23.95,853.9,853.9,146.0,15.41,733.29,5.5,Red Yellow Podzolic,Intermediate,5.02,5.808843537414965,0.9850059976009596,0.8577494443794595
MATARA,1983,Yala,2249.0,23.7,13471.0,13321.0,27.22,29.93,25.28,720.5,720.5,153.0,19.46,792.05,5.5,Red Yellow Podzolic,Intermediate,4.649999999999999,4.678571428571429,0.988791567695962,1.0977823977823977
MATARA,1984,Maha,3149.0,40.0,19236.0,19090.0,25.57,28.28,23.68,1141.3,1141.3,162.0,15.09,687.06,5.5,Red Yellow Podzolic,Intermediate,4.600000000000001,7.001840490797545,0.9923584758538233,0.601470716974525
MATARA,1984,Yala,2398.0,35.1,18668.0,18525.0,26.15,28.43,24.52,986.0,986.0,167.0,21.16,724.42,5.5,Red Yellow Podzolic,Intermediate,3.91,5.869047619047619,0.9922866784509079,0.7339614994934144
MATARA,1985,Maha,2601.0,37.4,18893.0,18169.0,25.54,28.25,23.68,1223.8,1223.8,162.0,15.32,674.11,5.5,Red Yellow Podzolic,Intermediate,4.57,7.507975460122699,0.9616280300624537,0.5503837361201829
MATARA,1985,Yala,2459.0,34.0,17696.0,17487.0,26.14,28.34,24.56,1040.7,1040.7,180.0,20.97,710.8,5.5,Red Yellow Podzolic,Intermediate,3.780000000000001,5.749723756906078,0.9881335819630446,0.6823461649227224
MATARA,1986,Maha,3264.0,48.8,19211.0,18924.0,25.71,28.52,23.7,924.0,924.0,167.0,15.31,701.89,5.5,Red Yellow Podzolic,Intermediate,4.82,5.5,0.9850093691442848,0.7588
MATARA,1986,Yala,2676.0,37.8,18211.0,17863.0,26.35,28.64,24.71,913.0,913.0,174.0,20.42,727.8,5.5,Red Yellow Podzolic,Intermediate,3.9299999999999997,5.217142857142857,0.9808368108939161,0.7962800875273522
MATARA,1987,Maha,2994.0,42.4,18189.0,17891.0,26.17,28.91,24.23,1015.9,1015.9,161.0,14.9,707.41,5.5,Red Yellow Podzolic,Intermediate,4.68,6.2709876543209875,0.9835623969213854,0.6956534565837349
MATARA,1987,Yala,2503.0,28.8,15042.59,14538.0,26.97,29.37,25.22,944.4,944.4,173.0,18.59,766.94,5.5,Red Yellow Podzolic,Intermediate,4.150000000000002,5.427586206896551,0.9663916658191296,0.8112333403850223
MATARA,1988,Maha,3117.0,46.4,18895.0,18813.0,26.05,28.9,24.0,1008.1,1008.1,159.0,14.73,717.91,5.5,Red Yellow Podzolic,Intermediate,4.899999999999999,6.300625,0.9956075359864521,0.7114359330096125
MATARA,1988,Yala,2948.0,40.9,17654.0,17532.0,26.66,28.9,25.11,1334.8,1334.8,181.0,19.94,685.95,5.5,Red Yellow Podzolic,Intermediate,3.789999999999999,7.334065934065934,0.9930331350892099,0.5135125018715377
MATARA,1989,Maha,3253.0,49.4,19480.0,19213.0,25.83,28.75,23.7,911.6,911.6,148.0,14.86,714.97,5.5,Red Yellow Podzolic,Intermediate,5.050000000000001,6.118120805369128,0.9862430060058519,0.7834429103659873
MATARA,1989,Yala,2721.0,34.5,16297.0,16046.0,26.18,28.51,24.51,1039.0,1039.0,166.0,21.19,721.33,5.5,Red Yellow Podzolic,Intermediate,4.0,6.221556886227545,0.9845379801202602,0.6935865384615385
MATARA,1990,Maha,2696.0,38.7,18259.0,18136.0,26.06,28.91,23.98,940.6,940.6,160.0,15.94,721.93,5.5,Red Yellow Podzolic,Intermediate,4.93,5.842236024844721,0.9932092004381161,0.7667056074766354
MATARA,1990,Yala,3145.0,44.5,17922.0,17885.0,26.61,28.94,24.99,952.8,952.8,177.0,21.0,740.72,5.5,Red Yellow Podzolic,Intermediate,3.950000000000003,5.352808988764044,0.997879819226692,0.7765988676871463
MATARA,1991,Maha,3480.0,53.0,19308.0,19247.0,25.79,28.61,23.73,930.7,930.7,156.0,15.57,695.47,5.5,Red Yellow Podzolic,Intermediate,4.879999999999999,5.928025477707006,0.996789062095396,0.7464527208328862
MATARA,1991,Yala,2307.0,26.7,15192.0,14640.0,26.79,29.15,25.09,1046.7,1046.7,178.0,19.42,742.15,5.5,Red Yellow Podzolic,Intermediate,4.059999999999999,5.847486033519553,0.9636016586585928,0.7083611720912475
MATARA,1992,Maha,2888.0,43.2,19108.0,18917.0,25.68,28.55,23.57,842.9,842.9,141.0,16.56,717.18,5.5,Red Yellow Podzolic,Intermediate,4.98,5.935915492957746,0.9899523784604113,0.8498400284393886
MATARA,1992,Yala,2689.0,30.4,14317.0,14289.0,26.74,29.44,24.82,889.2,889.2,154.0,20.69,779.09,5.5,Red Yellow Podzolic,Intermediate,4.620000000000001,5.736774193548388,0.9979745774549518,0.8751853516063806
MATARA,1993,Maha,3143.0,45.6,18367.0,18342.0,25.86,28.73,23.78,1092.9,1092.9,160.0,15.01,698.97,5.5,Red Yellow Podzolic,Intermediate,4.949999999999999,6.7881987577639755,0.9985844947735192,0.6389706554529664
MATARA,1993,Yala,2658.0,32.8,16575.0,15622.0,26.42,28.82,24.69,1066.0,1066.0,176.0,20.32,730.58,5.5,Red Yellow Podzolic,Intermediate,4.129999999999999,6.022598870056497,0.9424469111969112,0.6847047797563262
MATARA,1994,Maha,2985.0,42.7,18123.0,18108.0,25.67,28.38,23.8,1466.2,1466.2,161.0,13.54,653.64,5.5,Red Yellow Podzolic,Intermediate,4.579999999999998,9.050617283950617,0.9991171926726992,0.4455016357688113
MATARA,1994,Yala,2901.0,39.3,17153.02,17133.0,26.39,28.71,24.69,1003.5,1003.5,175.0,19.89,724.92,5.5,Red Yellow Podzolic,Intermediate,4.02,5.701704545454546,0.998774631252616,0.7216724738675958
MATARA,1995,Maha,2837.0,39.8,17748.0,17717.0,26.05,28.92,23.98,864.0,864.0,148.0,16.18,722.13,5.5,Red Yellow Podzolic,Intermediate,4.940000000000001,5.798657718120805,0.9981970815257197,0.8348323699421966
MATARA,1995,Yala,2804.0,34.8,15763.0,15678.0,26.55,29.12,24.8,1173.7,1173.7,175.0,19.7,740.46,5.5,Red Yellow Podzolic,Intermediate,4.32,6.66875,0.9945445318447095,0.6303396611900911
MATARA,1996,Maha,3357.0,47.8,18046.0,18005.0,25.7,28.49,23.69,1030.7,1030.7,162.0,16.01,702.37,5.5,Red Yellow Podzolic,Intermediate,4.799999999999997,6.323312883435583,0.9976727433922535,0.6807889890472036
MATARA,1996,Yala,2771.0,33.3,15240.0,15198.0,26.34,28.71,24.65,1127.2,1127.2,174.0,19.96,720.86,5.5,Red Yellow Podzolic,Intermediate,4.060000000000002,6.441142857142857,0.9971786628174004,0.6389469952136146
MATARA,1997,Maha,3253.0,44.2,17348.0,17175.0,25.88,28.82,23.87,1248.4,1248.4,163.0,13.62,698.53,5.5,Red Yellow Podzolic,Intermediate,4.949999999999999,7.6121951219512205,0.9899706034929967,0.5590923643348806
MATARA,1997,Yala,2701.0,32.0,15103.0,14997.0,26.69,29.25,24.84,1000.9,1000.9,164.0,18.34,757.99,5.5,Red Yellow Podzolic,Intermediate,4.41,6.0660606060606055,0.992915783898305,0.7565525501547061
MATARA,1998,Maha,3431.0,46.5,17148.0,17147.0,26.36,29.1,24.42,1099.2,1099.2,149.0,17.56,714.9,5.5,Red Yellow Podzolic,Intermediate,4.68,7.328,0.9998833751239139,0.6497909471005271
MATARA,1998,Yala,3215.0,29.0,12056.0,11416.0,27.4,29.95,25.55,902.6,902.6,165.0,19.94,781.09,5.5,Red Yellow Podzolic,Intermediate,4.399999999999999,5.437349397590362,0.9468358629841586,0.8644200973882249
MATARA,1999,Maha,3540.0,47.1,17163.0,16820.0,25.62,28.31,23.71,1286.5,1286.5,163.0,14.92,672.22,5.5,Red Yellow Podzolic,Intermediate,4.599999999999998,7.844512195121951,0.979958051736192,0.5221126213592233
MATARA,1999,Yala,3792.0,45.5,15989.0,15167.0,26.15,28.36,24.55,955.8,955.8,173.0,21.77,729.36,5.5,Red Yellow Podzolic,Intermediate,3.8099999999999987,5.493103448275861,0.9485303314571607,0.7622909698996656
MATARA,2000,Maha,3418.0,46.2,17092.0,17092.0,25.78,28.46,23.89,1332.3,1332.3,161.0,14.87,675.16,5.5,Red Yellow Podzolic,Intermediate,4.57,8.224074074074073,0.9999414965190428,0.5063826595664892
MATARA,2000,Maha,3418.0,46.2,14114.0,17092.0,25.78,28.46,23.89,1332.3,1332.3,161.0,14.87,675.16,5.5,Red Yellow Podzolic,Intermediate,4.57,8.224074074074073,1.2109103790294014,0.5063826595664892
MATARA,2000,Maha,3418.0,46.2,17092.0,13929.0,25.78,28.46,23.89,1332.3,1332.3,161.0,14.87,675.16,5.5,Red Yellow Podzolic,Intermediate,4.57,8.224074074074073,0.814894986251682,0.5063826595664892
MATARA,2000,Maha,3418.0,46.2,14114.0,13929.0,25.78,28.46,23.89,1332.3,1332.3,161.0,14.87,675.16,5.5,Red Yellow Podzolic,Intermediate,4.57,8.224074074074073,0.9868225292242295,0.5063826595664892
MATARA,2000,Maha,3585.0,46.2,17092.0,17092.0,25.78,28.46,23.89,1332.3,1332.3,161.0,14.87,675.16,5.5,Red Yellow Podzolic,Intermediate,4.57,8.224074074074073,0.9999414965190428,0.5063826595664892
MATARA,2000,Maha,3585.0,46.2,14114.0,17092.0,25.78,28.46,23.89,1332.3,1332.3,161.0,14.87,675.16,5.5,Red Yellow Podzolic,Intermediate,4.57,8.224074074074073,1.2109103790294014,0.5063826595664892
MATARA,2000,Maha,3585.0,46.2,17092.0,13929.0,25.78,28.46,23.89,1332.3,1332.3,161.0,14.87,675.16,5.5,Red Yellow Podzolic,Intermediate,4.57,8.224074074074073,0.814894986251682,0.5063826595664892
MATARA,2000,Maha,3585.0,46.2,14114.0,13929.0,25.78,28.46,23.89,1332.3,1332.3,161.0,14.87,675.16,5.5,Red Yellow Podzolic,Intermediate,4.57,8.224074074074073,0.9868225292242295,0.5063826595664892
MATARA,2000,Yala,3639.0,47.1,16416.0,16376.0,26.28,28.47,24.7,1009.7,1009.7,181.0,21.05,709.68,5.5,Red Yellow Podzolic,Intermediate,3.7699999999999996,5.547802197802198,0.9975025887799233,0.7021668150786583
MATARA,2001,Maha,3735.0,44.9,15584.0,15213.0,25.82,28.41,23.93,979.5,979.5,163.0,15.24,677.03,5.5,Red Yellow Podzolic,Intermediate,4.48,5.972560975609756,0.976130895091434,0.6904946455889852
MATARA,2001,Yala,3341.0,38.7,14658.0,14658.0,26.54,28.9,24.82,862.8,862.8,169.0,20.64,746.36,5.5,Red Yellow Podzolic,Intermediate,4.079999999999998,5.075294117647059,0.9999317825226823,0.8640426024542719
MATARA,2002,Maha,3514.0,38.9,14724.0,13989.0,26.04,28.87,24.04,1176.6,1176.6,161.0,15.07,693.71,5.5,Red Yellow Podzolic,Intermediate,4.830000000000002,7.262962962962963,0.9500169779286927,0.5890879755434784
MATARA,2002,Yala,2962.0,30.0,13695.0,13010.0,26.67,29.1,24.94,994.5,994.5,171.0,20.16,745.58,5.5,Red Yellow Podzolic,Intermediate,4.16,5.781976744186046,0.9499123831775701,0.748950276243094
MATARA,2003,Maha,3799.0,41.4,14113.0,13789.0,26.11,28.88,24.06,1029.1,1029.1,153.0,15.72,701.77,5.5,Red Yellow Podzolic,Intermediate,4.82,6.682467532467532,0.9769732180813376,0.6812639549558296
MATARA,2003,Yala,2818.0,29.8,14562.0,13396.0,26.65,29.02,24.98,1166.0,1166.0,176.0,19.61,716.33,5.5,Red Yellow Podzolic,Intermediate,4.039999999999999,6.5875706214689265,0.9198654123463572,0.61382176520994
MATARA,2004,Maha,3785.0,43.9,14862.0,14695.0,26.02,28.93,24.03,1231.5,1231.5,164.0,14.39,691.7,5.5,Red Yellow Podzolic,Intermediate,4.899999999999999,7.463636363636364,0.9886967637758192,0.5612170385395537
MATARA,2004,Yala,3652.0,40.1,13921.0,13906.0,26.55,28.85,24.93,1073.8,1073.8,177.0,21.46,728.94,5.5,Red Yellow Podzolic,Intermediate,3.9200000000000017,6.032584269662921,0.9988507398362304,0.6782098995161892
MATARA,2005,Maha,4025.0,46.6,14782.0,14667.0,26.02,28.78,24.05,969.2,969.2,151.0,16.88,701.6,5.5,Red Yellow Podzolic,Intermediate,4.73,6.376315789473685,0.9921531488872354,0.7231498660070088
MATARA,2005,Yala,3219.0,35.8,14115.0,14103.0,26.74,29.06,25.07,981.7,981.7,172.0,19.88,735.95,5.5,Red Yellow Podzolic,Intermediate,3.9899999999999984,5.674566473988439,0.9990790592235761,0.7489060750992165
MATARA,2006,Maha,3692.0,37.5,13176.0,12858.0,25.9,28.72,23.96,1504.0,1504.0,159.0,14.03,658.42,5.5,Red Yellow Podzolic,Intermediate,4.759999999999998,9.4,0.9757911512483873,0.4374883720930232
MATARA,2006,Yala,3550.0,32.0,11443.0,11415.0,26.57,28.82,24.9,1033.4,1033.4,174.0,20.25,723.47,5.5,Red Yellow Podzolic,Intermediate,3.9200000000000017,5.905142857142858,0.997465921006641,0.6994102861562258
MATARA,2007,Maha,3887.0,45.5,14865.0,14842.0,25.98,28.81,23.92,913.5,913.5,146.0,15.61,696.16,5.5,Red Yellow Podzolic,Intermediate,4.889999999999997,6.214285714285714,0.9983855778286022,0.7612465828321486
MATARA,2007,Yala,3712.0,38.4,13345.0,13118.0,26.63,29.06,24.89,1080.1,1080.1,171.0,19.14,730.39,5.5,Red Yellow Podzolic,Intermediate,4.169999999999998,6.279651162790697,0.9829162295818972,0.6755989270187772
MATARA,2008,Maha,3631.0,64.1,16171.0,15787.0,26.11,28.86,24.12,1003.8,1003.8,149.0,14.33,725.25,5.5,Red Yellow Podzolic,Intermediate,4.739999999999998,6.691999999999999,0.9761934207271827,0.7217854299363058
MATARA,2008,Yala,3755.0,47.2,15975.0,15912.0,26.19,28.42,24.62,1311.0,1311.0,181.0,19.04,692.62,5.5,Red Yellow Podzolic,Intermediate,3.8000000000000007,7.2032967032967035,0.9959939909864797,0.5279115853658537
MATARA,2009,Maha,3641.0,81.2,15908.0,15811.0,26.23,29.07,24.14,1085.3,1085.3,148.0,15.18,715.44,5.5,Red Yellow Podzolic,Intermediate,4.93,7.2838926174496645,0.9938399647997989,0.6586025959679648
MATARA,2009,Yala,3628.0,44.5,15722.0,15538.0,26.66,29.02,25.04,1024.4,1024.4,179.0,19.99,736.66,5.5,Red Yellow Podzolic,Intermediate,3.9800000000000004,5.691111111111112,0.9882337976213191,0.7184123268968207
MATARA,2010,Maha,3474.0,63.3,15925.0,14515.0,26.03,28.63,24.14,1228.3,1228.3,150.0,16.4,674.36,5.5,Red Yellow Podzolic,Intermediate,4.489999999999998,8.134437086092715,0.9114027376616853,0.5485723582526641
MATARA,2010,Yala,3415.0,41.7,15574.0,15467.0,26.99,29.4,25.31,1111.9,1111.9,172.0,20.33,735.33,5.5,Red Yellow Podzolic,Intermediate,4.09,6.427167630057804,0.9930658105939005,0.6607332195165783
MATARA,2011,Maha,3653.0,75.2,15196.0,15177.0,25.95,28.57,24.05,1299.5,1299.5,157.0,15.04,668.84,5.5,Red Yellow Podzolic,Intermediate,4.52,8.224683544303797,0.9986839507797591,0.5142945021145714
MATARA,2011,Yala,3299.0,40.0,15401.0,15372.0,26.53,28.81,24.87,949.1,949.1,178.0,19.68,739.89,5.5,Red Yellow Podzolic,Intermediate,3.9399999999999977,5.302234636871509,0.9980522010128555,0.7787496053047047
MATARA,2012,Maha,3960.0,83.2,15344.0,14613.0,25.99,28.77,23.98,1347.7,1347.7,159.0,13.9,683.39,5.5,Red Yellow Podzolic,Intermediate,4.789999999999999,8.423125,0.952297165200391,0.5067027507970638
MATARA,2012,Yala,3050.0,29.0,12476.0,12034.0,26.64,28.9,24.97,845.4,845.4,166.0,19.98,757.15,5.5,Red Yellow Podzolic,Intermediate,3.9299999999999997,5.062275449101796,0.9644946701931554,0.8945534026465028
MATARA,2013,Maha,3882.0,60.8,13890.0,13847.0,25.97,28.56,24.04,929.4,929.4,167.0,14.96,680.88,5.5,Red Yellow Podzolic,Intermediate,4.52,5.532142857142857,0.9968324814628177,0.7318142734307824
MATARA,2013,Yala,3475.0,31.0,11331.0,11294.0,26.66,28.9,25.02,930.4,930.4,179.0,20.5,741.26,5.5,Red Yellow Podzolic,Intermediate,3.879999999999999,5.168888888888889,0.9966466643134486,0.7958557010951256
MATARA,2014,Maha,4266.0,82.8,14447.0,14304.0,26.04,28.85,24.07,1383.1,1383.1,156.0,15.03,688.3,5.5,Red Yellow Podzolic,Intermediate,4.780000000000001,8.809554140127387,0.9900332225913622,0.4972906581894372
MATARA,2014,Yala,3398.0,30.0,11221.0,11175.0,27.03,29.52,25.29,832.7,832.7,160.0,21.38,784.07,5.5,Red Yellow Podzolic,Intermediate,4.23,5.172049689440994,0.9958117982534308,0.9404701931150294
MATARA,2015,Maha,4055.0,79.12,12100.0,11848.0,26.2,28.92,24.26,1407.9,1407.9,166.0,13.73,669.89,5.5,Red Yellow Podzolic,Intermediate,4.66,8.430538922155689,0.9790926369721511,0.4754702249982255
MATARA,2015,Yala,3861.0,38.7,13655.0,12701.0,26.96,29.39,25.2,959.0,959.0,167.0,18.92,765.72,5.5,Red Yellow Podzolic,Intermediate,4.190000000000001,5.708333333333333,0.9300673696543644,0.797625
MATARA,2016,Maha,4584.0,32.73,11579.0,11509.0,26.51,29.32,24.48,695.8,695.8,150.0,16.54,742.81,5.5,Red Yellow Podzolic,Intermediate,4.84,4.60794701986755,0.9938687392055268,1.0660304247990815
MATARA,2016,Yala,3719.0,18.6,6404.0,6334.0,27.35,29.83,25.64,1074.9,1074.9,173.0,20.64,772.94,5.5,Red Yellow Podzolic,Intermediate,4.189999999999998,6.177586206896552,0.9889149102263857,0.7184124918672739
